"Account","Date","kWh","month","day","year","hour","DayofWeek","Weekday","Peakhour","Temperature"
999999999,2014-01-01,78.405,1,1,2014,0,3,"1",0,23
999999999,2014-01-01,76.425,1,1,2014,1,3,"1",0,22
999999999,2014-01-01,78.015,1,1,2014,2,3,"1",0,22
999999999,2014-01-01,78.12,1,1,2014,3,3,"1",0,22
999999999,2014-01-01,77.535,1,1,2014,4,3,"1",0,21
999999999,2014-01-01,104.099999,1,1,2014,5,3,"1",0,21
999999999,2014-01-01,158.264998,1,1,2014,6,3,"1",0,21
999999999,2014-01-01,249.164995,1,1,2014,7,3,"1",1,20
999999999,2014-01-01,240.524994,1,1,2014,8,3,"1",1,23
999999999,2014-01-01,224.069994,1,1,2014,9,3,"1",1,24
999999999,2014-01-01,223.394993,1,1,2014,10,3,"1",1,26
999999999,2014-01-01,215.039996,1,1,2014,11,3,"1",1,26
999999999,2014-01-01,210.675,1,1,2014,12,3,"1",1,27
999999999,2014-01-01,196.049998,1,1,2014,13,3,"1",1,28
999999999,2014-01-01,196.559993,1,1,2014,14,3,"1",1,27
999999999,2014-01-01,151.829996,1,1,2014,15,3,"1",1,27
999999999,2014-01-01,103.739998,1,1,2014,16,3,"1",1,26
999999999,2014-01-01,99.584999,1,1,2014,17,3,"1",1,25
999999999,2014-01-01,97.589998,1,1,2014,18,3,"1",1,24
999999999,2014-01-01,91.47,1,1,2014,19,3,"1",0,24
999999999,2014-01-01,93.6,1,1,2014,20,3,"1",0,23
999999999,2014-01-01,79.35,1,1,2014,21,3,"1",0,22
999999999,2014-01-01,76.44,1,1,2014,22,3,"1",0,23
999999999,2014-01-01,78.975,1,1,2014,23,3,"1",0,23
999999999,2014-01-02,78.66,1,2,2014,0,4,"1",0,21
999999999,2014-01-02,77.385,1,2,2014,1,4,"1",0,20
999999999,2014-01-02,79.485,1,2,2014,2,4,"1",0,19
999999999,2014-01-02,83.685,1,2,2014,3,4,"1",0,19
999999999,2014-01-02,162.194999,1,2,2014,4,4,"1",0,19
999999999,2014-01-02,170.474997,1,2,2014,5,4,"1",0,19
999999999,2014-01-02,205.874997,1,2,2014,6,4,"1",0,19
999999999,2014-01-02,105.959998,1,2,2014,7,4,"1",1,19
999999999,2014-01-02,196.919995,1,2,2014,8,4,"1",1,20
999999999,2014-01-02,65.864998,1,2,2014,9,4,"1",1,24
999999999,2014-01-02,57.705,1,2,2014,10,4,"1",1,26
999999999,2014-01-02,33.45,1,2,2014,11,4,"1",1,25
999999999,2014-01-02,24.825,1,2,2014,12,4,"1",1,24
999999999,2014-01-02,28.995,1,2,2014,13,4,"1",1,26
999999999,2014-01-02,20.775,1,2,2014,14,4,"1",1,20
999999999,2014-01-02,6,1,2,2014,15,4,"1",1,14
999999999,2014-01-02,6.065,1,2,2014,16,4,"1",1,12
999999999,2014-01-02,6.13,1,2,2014,17,4,"1",1,10
999999999,2014-01-02,6.195,1,2,2014,18,4,"1",1,8
999999999,2014-01-02,6.26,1,2,2014,19,4,"1",0,6
999999999,2014-01-02,6.325,1,2,2014,20,4,"1",0,6
999999999,2014-01-02,6.39,1,2,2014,21,4,"1",0,4
999999999,2014-01-02,6.455,1,2,2014,22,4,"1",0,3
999999999,2014-01-02,6.52,1,2,2014,23,4,"1",0,3
999999999,2014-01-03,6.585,1,3,2014,0,5,"1",0,2
999999999,2014-01-03,6.65,1,3,2014,1,5,"1",0,2
999999999,2014-01-03,6.715,1,3,2014,2,5,"1",0,2
999999999,2014-01-03,6.78,1,3,2014,3,5,"1",0,2
999999999,2014-01-03,6.845,1,3,2014,4,5,"1",0,2
999999999,2014-01-03,6.91,1,3,2014,5,5,"1",0,3
999999999,2014-01-03,6.975,1,3,2014,6,5,"1",0,3
999999999,2014-01-03,50.79,1,3,2014,7,5,"1",1,4
999999999,2014-01-03,51.945,1,3,2014,8,5,"1",1,5
999999999,2014-01-03,40.275,1,3,2014,9,5,"1",1,6
999999999,2014-01-03,41.1,1,3,2014,10,5,"1",1,9
999999999,2014-01-03,40.995,1,3,2014,11,5,"1",1,10
999999999,2014-01-03,40.095,1,3,2014,12,5,"1",1,12
999999999,2014-01-03,39.06,1,3,2014,13,5,"1",1,14
999999999,2014-01-03,37.785,1,3,2014,14,5,"1",1,14
999999999,2014-01-03,20.295,1,3,2014,15,5,"1",1,13
999999999,2014-01-03,19.9710483870968,1,3,2014,16,5,"1",1,11
999999999,2014-01-03,19.6470967741935,1,3,2014,17,5,"1",1,9
999999999,2014-01-03,19.3231451612903,1,3,2014,18,5,"1",1,7
999999999,2014-01-03,18.9991935483871,1,3,2014,19,5,"1",0,6
999999999,2014-01-03,18.6752419354839,1,3,2014,20,5,"1",0,5
999999999,2014-01-03,18.3512903225806,1,3,2014,21,5,"1",0,4
999999999,2014-01-03,18.0273387096774,1,3,2014,22,5,"1",0,4
999999999,2014-01-03,17.7033870967742,1,3,2014,23,5,"1",0,4
999999999,2014-01-04,17.379435483871,1,4,2014,0,6,"0",0,4
999999999,2014-01-04,17.0554838709677,1,4,2014,1,6,"0",0,4
999999999,2014-01-04,16.7315322580645,1,4,2014,2,6,"0",0,3
999999999,2014-01-04,16.4075806451613,1,4,2014,3,6,"0",0,4
999999999,2014-01-04,16.0836290322581,1,4,2014,4,6,"0",0,3
999999999,2014-01-04,15.7596774193548,1,4,2014,5,6,"0",0,2
999999999,2014-01-04,15.4357258064516,1,4,2014,6,6,"0",0,2
999999999,2014-01-04,15.1117741935484,1,4,2014,7,6,"0",1,3
999999999,2014-01-04,14.7878225806452,1,4,2014,8,6,"0",1,7
999999999,2014-01-04,14.4638709677419,1,4,2014,9,6,"0",1,10
999999999,2014-01-04,14.1399193548387,1,4,2014,10,6,"0",1,14
999999999,2014-01-04,13.8159677419355,1,4,2014,11,6,"0",1,19
999999999,2014-01-04,13.4920161290323,1,4,2014,12,6,"0",1,21
999999999,2014-01-04,13.168064516129,1,4,2014,13,6,"0",1,23
999999999,2014-01-04,12.8441129032258,1,4,2014,14,6,"0",1,24
999999999,2014-01-04,12.5201612903226,1,4,2014,15,6,"0",1,25
999999999,2014-01-04,12.1962096774194,1,4,2014,16,6,"0",1,26
999999999,2014-01-04,11.8722580645161,1,4,2014,17,6,"0",1,26
999999999,2014-01-04,11.5483064516129,1,4,2014,18,6,"0",1,27
999999999,2014-01-04,11.2243548387097,1,4,2014,19,6,"0",0,27
999999999,2014-01-04,10.9004032258065,1,4,2014,20,6,"0",0,26
999999999,2014-01-04,10.5764516129032,1,4,2014,21,6,"0",0,27
999999999,2014-01-04,10.2525,1,4,2014,22,6,"0",0,27
999999999,2014-01-04,9.92854838709678,1,4,2014,23,6,"0",0,27
999999999,2014-01-05,9.60459677419355,1,5,2014,0,0,"0",0,27
999999999,2014-01-05,9.28064516129032,1,5,2014,1,0,"0",0,26
999999999,2014-01-05,8.9566935483871,1,5,2014,2,0,"0",0,25
999999999,2014-01-05,8.63274193548387,1,5,2014,3,0,"0",0,25
999999999,2014-01-05,8.30879032258064,1,5,2014,4,0,"0",0,26
999999999,2014-01-05,7.98483870967742,1,5,2014,5,0,"0",0,25
999999999,2014-01-05,7.66088709677419,1,5,2014,6,0,"0",0,25
999999999,2014-01-05,7.33693548387097,1,5,2014,7,0,"0",1,24
999999999,2014-01-05,7.01298387096774,1,5,2014,8,0,"0",1,27
999999999,2014-01-05,6.68903225806452,1,5,2014,9,0,"0",1,27
999999999,2014-01-05,6.36508064516129,1,5,2014,10,0,"0",1,30
999999999,2014-01-05,6.04112903225806,1,5,2014,11,0,"0",1,34
999999999,2014-01-05,5.71717741935484,1,5,2014,12,0,"0",1,36
999999999,2014-01-05,5.39322580645161,1,5,2014,13,0,"0",1,36
999999999,2014-01-05,5.06927419354839,1,5,2014,14,0,"0",1,36
999999999,2014-01-05,4.74532258064516,1,5,2014,15,0,"0",1,35
999999999,2014-01-05,4.42137096774194,1,5,2014,16,0,"0",1,34
999999999,2014-01-05,4.09741935483871,1,5,2014,17,0,"0",1,36
999999999,2014-01-05,3.77346774193548,1,5,2014,18,0,"0",1,35
999999999,2014-01-05,3.44951612903226,1,5,2014,19,0,"0",0,36
999999999,2014-01-05,3.12556451612903,1,5,2014,20,0,"0",0,37
999999999,2014-01-05,2.80161290322581,1,5,2014,21,0,"0",0,37
999999999,2014-01-05,2.47766129032258,1,5,2014,22,0,"0",0,38
999999999,2014-01-05,2.15370967741936,1,5,2014,23,0,"0",0,37
999999999,2014-01-06,1.82975806451613,1,6,2014,0,1,"1",0,39
999999999,2014-01-06,1.50580645161291,1,6,2014,1,1,"1",0,38
999999999,2014-01-06,1.18185483870968,1,6,2014,2,1,"1",0,40
999999999,2014-01-06,0.857903225806453,1,6,2014,3,1,"1",0,43
999999999,2014-01-06,0.533951612903227,1,6,2014,4,1,"1",0,44
999999999,2014-01-06,0.21,1,6,2014,5,1,"1",0,45
999999999,2014-01-06,1.35,1,6,2014,6,1,"1",0,47
999999999,2014-01-06,51.075,1,6,2014,7,1,"1",1,48
999999999,2014-01-06,90.764999,1,6,2014,8,1,"1",1,48
999999999,2014-01-06,95.609999,1,6,2014,9,1,"1",1,51
999999999,2014-01-06,89.894999,1,6,2014,10,1,"1",1,52
999999999,2014-01-06,82.005,1,6,2014,11,1,"1",1,55
999999999,2014-01-06,75.51,1,6,2014,12,1,"1",1,56
999999999,2014-01-06,64.125,1,6,2014,13,1,"1",1,54
999999999,2014-01-06,51.21,1,6,2014,14,1,"1",1,53
999999999,2014-01-06,23.55,1,6,2014,15,1,"1",1,48
999999999,2014-01-06,0.15,1,6,2014,16,1,"1",1,45
999999999,2014-01-06,0.525,1,6,2014,17,1,"1",1,39
999999999,2014-01-06,0.9,1,6,2014,18,1,"1",1,38
999999999,2014-01-06,1.275,1,6,2014,19,1,"1",0,35
999999999,2014-01-06,1.65,1,6,2014,20,1,"1",0,33
999999999,2014-01-06,2.025,1,6,2014,21,1,"1",0,32
999999999,2014-01-06,2.4,1,6,2014,22,1,"1",0,31
999999999,2014-01-06,2.775,1,6,2014,23,1,"1",0,29
999999999,2014-01-07,3.15,1,7,2014,0,2,"1",0,28
999999999,2014-01-07,3.525,1,7,2014,1,2,"1",0,27
999999999,2014-01-07,3.9,1,7,2014,2,2,"1",0,26
999999999,2014-01-07,4.275,1,7,2014,3,2,"1",0,20
999999999,2014-01-07,4.65,1,7,2014,4,2,"1",0,17
999999999,2014-01-07,5.025,1,7,2014,5,2,"1",0,15
999999999,2014-01-07,5.4,1,7,2014,6,2,"1",0,13
999999999,2014-01-07,71.97,1,7,2014,7,2,"1",1,12
999999999,2014-01-07,105.059999,1,7,2014,8,2,"1",1,13
999999999,2014-01-07,75.42,1,7,2014,9,2,"1",1,14
999999999,2014-01-07,109.439995,1,7,2014,10,2,"1",1,15
999999999,2014-01-07,94.425,1,7,2014,11,2,"1",1,15
999999999,2014-01-07,87.21,1,7,2014,12,2,"1",1,16
999999999,2014-01-07,82.29,1,7,2014,13,2,"1",1,15
999999999,2014-01-07,79.59,1,7,2014,14,2,"1",1,15
999999999,2014-01-07,40.05,1,7,2014,15,2,"1",1,13
999999999,2014-01-07,38.318,1,7,2014,16,2,"1",1,12
999999999,2014-01-07,36.586,1,7,2014,17,2,"1",1,11
999999999,2014-01-07,34.854,1,7,2014,18,2,"1",1,10
999999999,2014-01-07,33.122,1,7,2014,19,2,"1",0,10
999999999,2014-01-07,31.39,1,7,2014,20,2,"1",0,10
999999999,2014-01-07,29.658,1,7,2014,21,2,"1",0,10
999999999,2014-01-07,27.926,1,7,2014,22,2,"1",0,10
999999999,2014-01-07,26.194,1,7,2014,23,2,"1",0,10
999999999,2014-01-08,24.462,1,8,2014,0,3,"1",0,9
999999999,2014-01-08,22.73,1,8,2014,1,3,"1",0,8
999999999,2014-01-08,20.998,1,8,2014,2,3,"1",0,8
999999999,2014-01-08,19.266,1,8,2014,3,3,"1",0,8
999999999,2014-01-08,17.534,1,8,2014,4,3,"1",0,8
999999999,2014-01-08,15.802,1,8,2014,5,3,"1",0,8
999999999,2014-01-08,14.07,1,8,2014,6,3,"1",0,7
999999999,2014-01-08,106.019999,1,8,2014,7,3,"1",1,8
999999999,2014-01-08,135.809997,1,8,2014,8,3,"1",1,11
999999999,2014-01-08,142.215,1,8,2014,9,3,"1",1,14
999999999,2014-01-08,152.534997,1,8,2014,10,3,"1",1,17
999999999,2014-01-08,101.205,1,8,2014,11,3,"1",1,20
999999999,2014-01-08,84.63,1,8,2014,12,3,"1",1,22
999999999,2014-01-08,77.295,1,8,2014,13,3,"1",1,21
999999999,2014-01-08,72.3,1,8,2014,14,3,"1",1,22
999999999,2014-01-08,40.65,1,8,2014,15,3,"1",1,21
999999999,2014-01-08,0.03,1,8,2014,16,3,"1",1,20
999999999,2014-01-08,1.49142857142857,1,8,2014,17,3,"1",1,20
999999999,2014-01-08,2.95285714285714,1,8,2014,18,3,"1",1,20
999999999,2014-01-08,4.41428571428571,1,8,2014,19,3,"1",0,19
999999999,2014-01-08,5.87571428571428,1,8,2014,20,3,"1",0,19
999999999,2014-01-08,7.33714285714286,1,8,2014,21,3,"1",0,19
999999999,2014-01-08,8.79857142857143,1,8,2014,22,3,"1",0,19
999999999,2014-01-08,10.26,1,8,2014,23,3,"1",0,20
999999999,2014-01-09,11.7214285714286,1,9,2014,0,4,"1",0,20
999999999,2014-01-09,13.1828571428571,1,9,2014,1,4,"1",0,20
999999999,2014-01-09,14.6442857142857,1,9,2014,2,4,"1",0,19
999999999,2014-01-09,16.1057142857143,1,9,2014,3,4,"1",0,20
999999999,2014-01-09,17.5671428571429,1,9,2014,4,4,"1",0,20
999999999,2014-01-09,19.0285714285714,1,9,2014,5,4,"1",0,19
999999999,2014-01-09,20.49,1,9,2014,6,4,"1",0,19
999999999,2014-01-09,110.354999,1,9,2014,7,4,"1",1,20
999999999,2014-01-09,127.019998,1,9,2014,8,4,"1",1,22
999999999,2014-01-09,61.814998,1,9,2014,9,4,"1",1,24
999999999,2014-01-09,16.92,1,9,2014,13,4,"1",1,30
999999999,2014-01-09,86.64,1,9,2014,14,4,"1",1,30
999999999,2014-01-09,45.87,1,9,2014,15,4,"1",1,29
999999999,2014-01-09,44.155,1,9,2014,16,4,"1",1,27
999999999,2014-01-09,42.44,1,9,2014,17,4,"1",1,24
999999999,2014-01-09,40.725,1,9,2014,18,4,"1",1,25
999999999,2014-01-09,39.01,1,9,2014,19,4,"1",0,23
999999999,2014-01-09,37.295,1,9,2014,20,4,"1",0,22
999999999,2014-01-09,35.58,1,9,2014,21,4,"1",0,22
999999999,2014-01-09,33.865,1,9,2014,22,4,"1",0,19
999999999,2014-01-09,32.15,1,9,2014,23,4,"1",0,19
999999999,2014-01-10,30.435,1,10,2014,0,5,"1",0,19
999999999,2014-01-10,28.72,1,10,2014,1,5,"1",0,19
999999999,2014-01-10,27.005,1,10,2014,2,5,"1",0,19
999999999,2014-01-10,25.29,1,10,2014,3,5,"1",0,20
999999999,2014-01-10,23.575,1,10,2014,4,5,"1",0,22
999999999,2014-01-10,21.86,1,10,2014,5,5,"1",0,24
999999999,2014-01-10,20.145,1,10,2014,6,5,"1",0,24
999999999,2014-01-10,93.044999,1,10,2014,7,5,"1",1,23
999999999,2014-01-10,126.479999,1,10,2014,8,5,"1",1,25
999999999,2014-01-10,125.699994,1,10,2014,9,5,"1",1,27
999999999,2014-01-10,115.29,1,10,2014,10,5,"1",1,27
999999999,2014-01-10,95.64,1,10,2014,11,5,"1",1,29
999999999,2014-01-10,92.31,1,10,2014,12,5,"1",1,31
999999999,2014-01-10,70.065,1,10,2014,13,5,"1",1,32
999999999,2014-01-10,37.905,1,10,2014,14,5,"1",1,32
999999999,2014-01-10,13.455,1,10,2014,15,5,"1",1,32
999999999,2014-01-10,13.605,1,10,2014,16,5,"1",1,34
999999999,2014-01-10,13.755,1,10,2014,17,5,"1",1,34
999999999,2014-01-10,13.905,1,10,2014,18,5,"1",1,36
999999999,2014-01-10,14.055,1,10,2014,19,5,"1",0,35
999999999,2014-01-10,14.205,1,10,2014,20,5,"1",0,35
999999999,2014-01-10,14.355,1,10,2014,21,5,"1",0,35
999999999,2014-01-10,14.505,1,10,2014,22,5,"1",0,34
999999999,2014-01-10,14.655,1,10,2014,23,5,"1",0,35
999999999,2014-01-11,14.805,1,11,2014,0,6,"0",0,34
999999999,2014-01-11,14.955,1,11,2014,1,6,"0",0,34
999999999,2014-01-11,15.105,1,11,2014,2,6,"0",0,35
999999999,2014-01-11,15.255,1,11,2014,3,6,"0",0,35
999999999,2014-01-11,15.405,1,11,2014,4,6,"0",0,35
999999999,2014-01-11,15.555,1,11,2014,5,6,"0",0,36
999999999,2014-01-11,15.705,1,11,2014,6,6,"0",0,37
999999999,2014-01-11,15.855,1,11,2014,7,6,"0",1,42
999999999,2014-01-11,16.005,1,11,2014,8,6,"0",1,46
999999999,2014-01-11,16.155,1,11,2014,9,6,"0",1,48
999999999,2014-01-11,16.305,1,11,2014,10,6,"0",1,54
999999999,2014-01-11,16.455,1,11,2014,11,6,"0",1,54
999999999,2014-01-11,16.605,1,11,2014,12,6,"0",1,57
999999999,2014-01-11,16.755,1,11,2014,13,6,"0",1,56
999999999,2014-01-11,16.905,1,11,2014,14,6,"0",1,54
999999999,2014-01-11,17.055,1,11,2014,15,6,"0",1,56
999999999,2014-01-11,17.205,1,11,2014,16,6,"0",1,56
999999999,2014-01-11,17.355,1,11,2014,17,6,"0",1,57
999999999,2014-01-11,17.505,1,11,2014,18,6,"0",1,56
999999999,2014-01-11,17.655,1,11,2014,19,6,"0",0,56
999999999,2014-01-11,17.805,1,11,2014,20,6,"0",0,57
999999999,2014-01-11,17.955,1,11,2014,21,6,"0",0,56
999999999,2014-01-11,18.105,1,11,2014,22,6,"0",0,51
999999999,2014-01-11,18.255,1,11,2014,23,6,"0",0,53
999999999,2014-01-12,18.405,1,12,2014,0,0,"0",0,54
999999999,2014-01-12,18.555,1,12,2014,1,0,"0",0,52
999999999,2014-01-12,18.705,1,12,2014,2,0,"0",0,49
999999999,2014-01-12,18.855,1,12,2014,3,0,"0",0,47
999999999,2014-01-12,19.005,1,12,2014,4,0,"0",0,46
999999999,2014-01-12,19.155,1,12,2014,5,0,"0",0,44
999999999,2014-01-12,19.305,1,12,2014,6,0,"0",0,43
999999999,2014-01-12,19.455,1,12,2014,7,0,"0",1,42
999999999,2014-01-12,19.605,1,12,2014,8,0,"0",1,43
999999999,2014-01-12,19.755,1,12,2014,9,0,"0",1,44
999999999,2014-01-12,19.905,1,12,2014,10,0,"0",1,45
999999999,2014-01-12,20.055,1,12,2014,11,0,"0",1,47
999999999,2014-01-12,20.205,1,12,2014,12,0,"0",1,45
999999999,2014-01-12,20.355,1,12,2014,13,0,"0",1,45
999999999,2014-01-12,20.505,1,12,2014,14,0,"0",1,45
999999999,2014-01-12,20.655,1,12,2014,15,0,"0",1,44
999999999,2014-01-12,20.805,1,12,2014,16,0,"0",1,43
999999999,2014-01-12,20.955,1,12,2014,17,0,"0",1,42
999999999,2014-01-12,21.105,1,12,2014,18,0,"0",1,41
999999999,2014-01-12,21.255,1,12,2014,19,0,"0",0,40
999999999,2014-01-12,21.405,1,12,2014,20,0,"0",0,40
999999999,2014-01-12,21.555,1,12,2014,21,0,"0",0,40
999999999,2014-01-12,21.705,1,12,2014,22,0,"0",0,38
999999999,2014-01-12,21.855,1,12,2014,23,0,"0",0,38
999999999,2014-01-13,22.005,1,13,2014,0,1,"1",0,37
999999999,2014-01-13,22.155,1,13,2014,1,1,"1",0,37
999999999,2014-01-13,22.305,1,13,2014,2,1,"1",0,37
999999999,2014-01-13,22.455,1,13,2014,3,1,"1",0,34
999999999,2014-01-13,22.605,1,13,2014,4,1,"1",0,33
999999999,2014-01-13,22.755,1,13,2014,5,1,"1",0,31
999999999,2014-01-13,22.905,1,13,2014,6,1,"1",0,31
999999999,2014-01-13,104.789997,1,13,2014,7,1,"1",1,33
999999999,2014-01-13,135.419997,1,13,2014,8,1,"1",1,37
999999999,2014-01-13,128.789997,1,13,2014,9,1,"1",1,41
999999999,2014-01-13,128.474997,1,13,2014,10,1,"1",1,44
999999999,2014-01-13,102.284999,1,13,2014,11,1,"1",1,47
999999999,2014-01-13,95.234999,1,13,2014,12,1,"1",1,50
999999999,2014-01-13,85.89,1,13,2014,13,1,"1",1,49
999999999,2014-01-13,73.815,1,13,2014,14,1,"1",1,49
999999999,2014-01-13,31.14,1,13,2014,15,1,"1",1,47
999999999,2014-01-13,0.045,1,13,2014,16,1,"1",1,45
999999999,2014-01-13,5.48399986666667,1,13,2014,17,1,"1",1,46
999999999,2014-01-13,10.9229997333333,1,13,2014,18,1,"1",1,45
999999999,2014-01-13,16.3619996,1,13,2014,19,1,"1",0,45
999999999,2014-01-13,21.8009994666667,1,13,2014,20,1,"1",0,44
999999999,2014-01-13,27.2399993333333,1,13,2014,21,1,"1",0,47
999999999,2014-01-13,32.6789992,1,13,2014,22,1,"1",0,47
999999999,2014-01-13,38.1179990666667,1,13,2014,23,1,"1",0,48
999999999,2014-01-14,43.5569989333333,1,14,2014,0,2,"1",0,49
999999999,2014-01-14,48.9959988,1,14,2014,1,2,"1",0,48
999999999,2014-01-14,54.4349986666667,1,14,2014,2,2,"1",0,48
999999999,2014-01-14,59.8739985333333,1,14,2014,3,2,"1",0,47
999999999,2014-01-14,65.3129984,1,14,2014,4,2,"1",0,45
999999999,2014-01-14,70.7519982666667,1,14,2014,5,2,"1",0,44
999999999,2014-01-14,76.1909981333333,1,14,2014,6,2,"1",0,47
999999999,2014-01-14,81.629998,1,14,2014,7,2,"1",1,48
999999999,2014-01-14,101.039993,1,14,2014,8,2,"1",1,47
999999999,2014-01-14,92.205,1,14,2014,9,2,"1",1,47
999999999,2014-01-14,91.979999,1,14,2014,10,2,"1",1,48
999999999,2014-01-14,81.765,1,14,2014,11,2,"1",1,48
999999999,2014-01-14,63.36,1,14,2014,12,2,"1",1,49
999999999,2014-01-14,63.27,1,14,2014,13,2,"1",1,48
999999999,2014-01-14,53.355,1,14,2014,14,2,"1",1,46
999999999,2014-01-14,23.655,1,14,2014,15,2,"1",1,47
999999999,2014-01-14,0.24,1,14,2014,16,2,"1",1,47
999999999,2014-01-14,0.721071428571428,1,14,2014,17,2,"1",1,46
999999999,2014-01-14,1.20214285714286,1,14,2014,18,2,"1",1,48
999999999,2014-01-14,1.68321428571429,1,14,2014,19,2,"1",0,47
999999999,2014-01-14,2.16428571428571,1,14,2014,20,2,"1",0,46
999999999,2014-01-14,2.64535714285714,1,14,2014,21,2,"1",0,46
999999999,2014-01-14,3.12642857142857,1,14,2014,22,2,"1",0,45
999999999,2014-01-14,3.6075,1,14,2014,23,2,"1",0,44
999999999,2014-01-15,4.08857142857143,1,15,2014,0,3,"1",0,43
999999999,2014-01-15,4.56964285714286,1,15,2014,1,3,"1",0,43
999999999,2014-01-15,5.05071428571429,1,15,2014,2,3,"1",0,42
999999999,2014-01-15,5.53178571428571,1,15,2014,3,3,"1",0,41
999999999,2014-01-15,6.01285714285714,1,15,2014,4,3,"1",0,39
999999999,2014-01-15,6.49392857142857,1,15,2014,5,3,"1",0,37
999999999,2014-01-15,6.975,1,15,2014,6,3,"1",0,36
999999999,2014-01-15,59.565,1,15,2014,7,3,"1",1,37
999999999,2014-01-15,89.114999,1,15,2014,8,3,"1",1,39
999999999,2014-01-15,95.624999,1,15,2014,9,3,"1",1,42
999999999,2014-01-15,109.274998,1,15,2014,10,3,"1",1,44
999999999,2014-01-15,79.74,1,15,2014,11,3,"1",1,46
999999999,2014-01-15,68.895,1,15,2014,12,3,"1",1,46
999999999,2014-01-15,59.325,1,15,2014,13,3,"1",1,47
999999999,2014-01-15,49.245,1,15,2014,14,3,"1",1,46
999999999,2014-01-15,18.33,1,15,2014,15,3,"1",1,44
999999999,2014-01-15,17.399,1,15,2014,16,3,"1",1,42
999999999,2014-01-15,16.468,1,15,2014,17,3,"1",1,40
999999999,2014-01-15,15.537,1,15,2014,18,3,"1",1,40
999999999,2014-01-15,14.606,1,15,2014,19,3,"1",0,42
999999999,2014-01-15,13.675,1,15,2014,20,3,"1",0,39
999999999,2014-01-15,12.744,1,15,2014,21,3,"1",0,38
999999999,2014-01-15,11.813,1,15,2014,22,3,"1",0,39
999999999,2014-01-15,10.882,1,15,2014,23,3,"1",0,37
999999999,2014-01-16,9.951,1,16,2014,0,4,"1",0,36
999999999,2014-01-16,9.02,1,16,2014,1,4,"1",0,35
999999999,2014-01-16,8.089,1,16,2014,2,4,"1",0,35
999999999,2014-01-16,7.158,1,16,2014,3,4,"1",0,36
999999999,2014-01-16,6.227,1,16,2014,4,4,"1",0,34
999999999,2014-01-16,5.296,1,16,2014,5,4,"1",0,34
999999999,2014-01-16,4.365,1,16,2014,6,4,"1",0,35
999999999,2014-01-16,88.934999,1,16,2014,7,4,"1",1,34
999999999,2014-01-16,92.22,1,16,2014,8,4,"1",1,35
999999999,2014-01-16,96.779999,1,16,2014,9,4,"1",1,37
999999999,2014-01-16,99.914999,1,16,2014,10,4,"1",1,39
999999999,2014-01-16,66.48,1,16,2014,11,4,"1",1,38
999999999,2014-01-16,66.27,1,16,2014,12,4,"1",1,37
999999999,2014-01-16,57.285,1,16,2014,13,4,"1",1,38
999999999,2014-01-16,50.31,1,16,2014,14,4,"1",1,39
999999999,2014-01-16,23.4,1,16,2014,15,4,"1",1,38
999999999,2014-01-16,22.445,1,16,2014,16,4,"1",1,38
999999999,2014-01-16,21.49,1,16,2014,17,4,"1",1,38
999999999,2014-01-16,20.535,1,16,2014,18,4,"1",1,38
999999999,2014-01-16,19.58,1,16,2014,19,4,"1",0,38
999999999,2014-01-16,18.625,1,16,2014,20,4,"1",0,37
999999999,2014-01-16,17.67,1,16,2014,21,4,"1",0,38
999999999,2014-01-16,16.715,1,16,2014,22,4,"1",0,38
999999999,2014-01-16,15.76,1,16,2014,23,4,"1",0,38
999999999,2014-01-17,14.805,1,17,2014,0,5,"1",0,37
999999999,2014-01-17,13.85,1,17,2014,1,5,"1",0,37
999999999,2014-01-17,12.895,1,17,2014,2,5,"1",0,37
999999999,2014-01-17,11.94,1,17,2014,3,5,"1",0,37
999999999,2014-01-17,10.985,1,17,2014,4,5,"1",0,37
999999999,2014-01-17,10.03,1,17,2014,5,5,"1",0,37
999999999,2014-01-17,9.075,1,17,2014,6,5,"1",0,36
999999999,2014-01-17,81.524998,1,17,2014,7,5,"1",1,36
999999999,2014-01-17,106.109999,1,17,2014,8,5,"1",1,38
999999999,2014-01-17,95.474998,1,17,2014,9,5,"1",1,39
999999999,2014-01-17,94.589998,1,17,2014,10,5,"1",1,40
999999999,2014-01-17,72.78,1,17,2014,11,5,"1",1,42
999999999,2014-01-17,66.015,1,17,2014,12,5,"1",1,44
999999999,2014-01-17,63,1,17,2014,13,5,"1",1,45
999999999,2014-01-17,49.74,1,17,2014,14,5,"1",1,45
999999999,2014-01-17,17.13,1,17,2014,15,5,"1",1,44
999999999,2014-01-17,17.0278571428571,1,17,2014,16,5,"1",1,42
999999999,2014-01-17,16.9257142857143,1,17,2014,17,5,"1",1,39
999999999,2014-01-17,16.8235714285714,1,17,2014,18,5,"1",1,38
999999999,2014-01-17,16.7214285714286,1,17,2014,19,5,"1",0,36
999999999,2014-01-17,16.6192857142857,1,17,2014,20,5,"1",0,34
999999999,2014-01-17,16.5171428571429,1,17,2014,21,5,"1",0,35
999999999,2014-01-17,16.415,1,17,2014,22,5,"1",0,34
999999999,2014-01-17,16.3128571428571,1,17,2014,23,5,"1",0,34
999999999,2014-01-18,16.2107142857143,1,18,2014,0,6,"0",0,34
999999999,2014-01-18,16.1085714285714,1,18,2014,1,6,"0",0,34
999999999,2014-01-18,16.0064285714286,1,18,2014,2,6,"0",0,35
